v094_id,legacy_id,entity_type,label,resolves
WOR136900,Reg002919,work,Salamis-Slaget (W. von Kaulbach),yes
WOR136950,Reg002922,work,"Salomons Dom (Adriaen van der Werff, Uffizi, Firenze)",yes
WOR137000,Reg002930,work,"Samson (Carl Bloch, Charlottenborg 1863)",yes
WOR137050,Reg002932,work,Samson og Dalila (Carl Bloch),yes
WOR137100,Reg002931,work,"Samson og Dalila (A. Van Dyck, Belvedere, Wien)",yes
WOR137150,Reg002933,work,"Samsons Død (L. Carracci, Rospigliosi, Rom)",yes
WOR137200,Reg002936,work,"Sandheden og Merkur (Battista Ponchino, kaldet Bazzacco, Doge-Paladset, Venezia)",yes
WOR137250,Reg002963,work,Scene fra Julirevolutionen (Horace Vernet),yes
WOR137300,Reg002916,work,"S. Sebastian (Perugino, Sciarra, Rom)",yes
WOR137350,Reg002915,work,"S. Sebastian (Guido Reni, Skitse, Bologna)",yes
WOR137400,Reg002913,work,"S. Sebastian (= Madonna med Barnet og Helgener) (Tizian, Vatikanet, Rom)",yes
WOR137450,Reg002980,work,"Seni ved Wallensteins Lig (Carl von Piloty, Neue P., München)",yes
WOR137500,Reg002986,work,"Sibilla (Domenichino, Borghese, Rom)",yes
WOR137550,Reg002988,work,"Sibylla Samia (Guercino, Uffizi, Firenze)",yes
WOR137600,Reg002989,work,"Sibyllerne (Rafael, S. Maria della Pace, Rom)",yes
WOR137650,Reg002992,work,Signe stikker Ild paa sit Jomfrubur (August Malmström),yes
WOR137700,Reg002998,work,"Simon Magus (Pompeo Batoni, S. Maria degli Angeli, Rom)",yes
WOR137750,Reg003003,work,Sixtinske Kapel (Michelangelo),yes
WOR137800,Reg003004,work,"Sixtinske Madonna (Rafael, Dresden)",yes
WOR137850,Reg003005,work,"Sixtinske Madonna (Rafael, Dresden)- Kopi paa Glorup",yes
WOR137900,Reg003006,work,"Sixtus IV (Piero della Francesca, Vatikanet, Rom)",yes
WOR137950,Reg003007,work,"Sixtus V (S. P. Gaëtano, Vatikan-Biblioteket, Rom)",yes
WOR138000,Reg003008,work,"Sixtus V velsigner de pontinske Sumpe (Rud. Lehmann, Lille)",yes
WOR138050,Reg001114,work,"En Sjæl søger Tilflugt for Djævelen under sin Skytsengels Skjold og Vinger (Domenichino, M. borbonico, Napoli)",yes
WOR138100,Reg003012,work,"Skabelsen og Syndefaldet, Dommedag og Helvede (Hieronymus Bosch, Berlin)",yes
WOR138150,Reg003025,work,"Skovegn (Jacob van Ruisdael, Uffizi, Firenze)",yes
WOR138200,Reg003026,work,"Skovlandskab (Jacob van Ruisdael, Belvedere, Wien)",yes
WOR138250,Reg003027,work,Skovparti med en Sø (P. C. Skovgaard),yes
WOR138300,Reg003035,work,"Slaget ved Sendling (Wilhelm Lindenschmit d. Æ., Sendling-Kirken ved München)",yes
WOR138350,Reg003059,work,Solnedgang ved Vesuv (F. Thöming),yes
WOR138400,Reg003067,work,"Sophonisbe, hvem Massinissa rækker Giftbægeret (Cavaliere Calabrese, Rospigliosi, Rom)",yes
WOR138450,Reg003081,work,"Spillerne (Caravaggio, Sciarra, Rom)",yes
WOR138500,Reg003083,work,"Spisekammeret (med en Svane og en Paafugl) (Teniers d. Y., Fesch, Rom)",yes
WOR138550,Reg003086,work,Spurve ved en Lænkehunds Trug (Siegwald Dahl),yes
WOR138600,Reg003095,work,"Stanzerne (Rafael, Vatikanet, Rom)",yes
WOR138650,Reg003096,work,"Stanzerne (Rafael, Vatikanet, Rom)-(Elfenbensrelieffer af Fr. og Dominio Steinhard efter Tegninger af Carlo Fontana, Colonna, Rom)",yes
WOR138700,Reg003101,work,"Stefanus stenes (Rafael og Giulio Romano, S. Stefano, Genova)",yes
WOR138750,Reg003107,work,"Stockholm (Thomas Fearnley, Leuchtenberg, München)",yes
WOR138800,Reg001123,work,En Storkerede (A. Mackeprang),yes
WOR138850,Reg003111,work,Storm ved Bergen (J. C. Dahl),yes
WOR138900,Reg003118,work,"Strandbred med Fiskerbaade (Ludolf Backhuyzen, Belvedere, Wien)",yes
WOR138950,Reg003130,work,Sultan Abd-ul Medshid (Johann Hermann Kretzschmer),yes
WOR139000,Reg003131,work,"Sundheden, der giver Love for Amor og Bacchus (D. C. Blunck)",yes
WOR139050,Reg003135,work,"Susanne i Badet (A. van Dyck, Alte P., München)",yes
WOR139100,Reg003154,work,Syndfloden (W. Kaulbach),yes
WOR139150,Reg003153,work,"Syndfloden (Karl Schorn, Neue P., München)",yes
WOR139200,Reg003171,work,"Søstorm (Joseph Vernet, Alte P., München)",yes
WOR139250,Reg003172,work,"Søstorm ved Triest (J. H. Sander, Kunstforeningen, München)",yes
WOR139300,Reg003174,work,"Søstykke (Anton Melbye), foræret af HCA til Moritz og Dorothea Melchiors Sølvbryllup 17.6.1871",yes
WOR139350,Reg003175,work,"Søstykke, i Baggrunden Etna (Fr. Thöming)",yes
WOR139400,Reg003191,work,"Tasso læser sit Digt for Leonora af Este (César Mussini, Accademia, Firenze)",yes
WOR139450,Reg000652,work,De terugkomst van een Hollandischen vlootvoogd na een zegerijken zeetogt (H. van Hove),yes
WOR139500,Reg003232,work,Therese Henriques (Carl Bloch),yes
WOR139550,Reg003235,work,"Thorvaldsen (Cesare Poggi, Brera, Milano)",yes
WOR139600,Reg003248,work,"Tiden, som flyver med Amor (Palma il Giovane, Manfrin, Venezia)",yes
WOR139650,Reg003274,work,"Tizians Elskede (la Bella?) (Kopi efter Tizian, Doria-P., Rom)",yes
WOR139700,Reg003276,work,"Tizians Moder (Tizian, Manfrin, Venezia)",yes
WOR139750,Reg003283,work,"To Kyrasserer redder en saaret Officer (Albrecht Adam, Leuchtenberg, München)",yes
WOR139800,Reg000658,work,"De to Leonoraer (K. F. Sohn, Düsseldorf)",yes
WOR139850,Reg003284,work,To Qvinder (Elisabeth Jerichau-Baumann),yes
WOR139900,Reg003303,work,Totentanzskizzen (Wilhelm Von Kaulbach),yes
WOR139950,Reg003306,work,"Transfigurationen (Rafael og Giulio Romano, Vatikanet, Rom)",yes
WOR140000,Reg003307,work,"Transfigurationen (Rafael og Giulio Romano, Vatikanet, Rom)- Kopi, Sciarra, Rom",yes
WOR140050,Reg003311,work,"Tre Helgener (Benedikt, Flavia og Placidus) (Perugino, Vatikanet, Rom)",yes
WOR140100,Reg000662,work,"De tre theologiske Dyder (Rafael, Vatikanet, Rom)",yes
WOR140150,Reg003315,work,Treenigheden (A. Küchler),yes
WOR140200,Reg003316,work,"Treenigheden (Perugino, Stanza dell'lncendio, Vatikanet, Rom)",yes
WOR140250,Reg000814,work,Der Triumph der Religion in den Künsten (Fr. Overbeck),yes
WOR140300,Reg000815,work,"Der Triumph der Religion in den Künsten (Fr. Overbeck)- (Städel, Frankfurt a.M.)",yes
WOR140350,Reg000763,work,Den trygge Kærlighed (D. C. Blunck),yes
WOR140400,Reg003337,work,Tvekamp i et Bondebryllup (A. Tidemand),yes
WOR140450,Reg003339,work,"Tyrkisk Dame tilhest (G. B. Castiglione, kaldet il Grechetto, Doria-P., Rom)",yes
WOR140500,Reg000765,work,"Den ubesmittede Undfangelse (La lmmaculada Concepción) (Murillo, Academia, Sevilla)",yes
WOR140550,Reg003360,work,Udsigt fra Højene ved Olevano til den romerske Campagne (Fr. Petzholdt),yes
WOR140600,Reg003361,work,"Udsigt mod Peterskirken, Rom (J. C. Reinhart, Kunstforeningen, München)",yes
WOR140650,Reg003362,work,"Udsigt til Aventiner-Bjerget, Rom (Bolette Pay, Kunstforeningen, München)",yes
WOR140700,Reg003363,work,"Udsigt til Lateranet, Rom (Bolette Pay, Kunstforeningen, München)",yes
WOR140750,Reg003367,work,"Ugolino i Fængsel, hans Sønner og Nevøer (Sir Joshua Reynolds, Knole House)",yes
WOR140800,Reg003390,work,"Urban VIII.s Modtagelse i Gesù-Kirken i Rom (Andrea Sacchi, Sciarra, Rom)",yes
WOR140850,Reg003391,work,"Usurai (Quentin Massys, Doria-P., Rom)",yes
WOR140900,Reg001129,work,En Valkyrie (Tegning) (J.A. Jerichau),yes
WOR140950,Reg003402,work,Valkyrier (Elisabeth Jerichau-Baumann),yes
WOR141000,Reg001130,work,En Valplads Morgenen efter et Slag (J. V. Sonne),yes
WOR141050,Reg003405,work,"Vandfaldet (A. Van Everdingen, Uffizi, Firenze)",yes
WOR141100,Reg000767,work,"Den vantro Thomas (Guercino, Vatikanet, Rom)",yes
WOR141150,Reg003427,work,"Venus (Tizian, Uffizi, Firenze)",yes
WOR141200,Reg003432,work,"Venus fra Umbrien (Tizian, Uffizi, Firenze)",yes
WOR141250,Reg003434,work,"Venus og Adonis (Scarsellino, Borghese, Rom)",yes
WOR141300,Reg003435,work,"Venus og Amor (Lucas Cranach d. Æ., Borghese, Rom)",yes
WOR141350,Reg003436,work,"Venus og Amor (Lucas Cranach d. Æ., Nürnberg)",yes
WOR141400,Reg003437,work,"Venus og Amor (Tizian, Uffizi, Firenze)",yes
WOR141450,Reg003438,work,"Venus, som har taget en Pil fra Amor (Pietro Liberi, Manfrin, Venezia)",yes
WOR141500,Reg003444,work,"Vernet (Tegning) (Adrien Dauzatz, HCAs Stambog)",yes
WOR141550,Reg003445,work,"Veronica (Angelica Kaufmann, Villa Farnesina, Rom)",yes
WOR141600,Reg003454,work,"Villa Pamphilj, Rom (J. C. Reinhart, Kunstforeningen, München)",yes
WOR141650,Reg003462,work,"Violinspilleren (Rafael, Sciarra, Rom)",yes
WOR141700,Reg002011,work,"La Virgen de la Servilleta (Murillo, Academia, Sevilla)",yes
WOR141750,Reg003465,work,"Visión de San Francisco (Murillo, Academia, Sevilla)",yes
WOR141800,Reg003502,work,"Wignacourt, Stormester i Johanniter-Ordenen, Malta (Caravaggio eller Lionello Spada)",yes
WOR141850,Reg003507,work,Willem I Prins van Oranje door Balthazar Gerards verraderlijk getroffen (J.A. Kruseman),yes
WOR141900,Reg003512,work,Wintergezicht (J. Bosboom),yes
WOR141950,Reg003690,work,"Æneas Silvius Piccolominis Historie (Rafael (Ͻ: Pinturicchio), Libreria Piccolomini, Domkirken, Siena)",yes
WOR142000,Reg003695,work,"Æsop (Velazquez, Prado, Madrid)",yes
WOR142050,Reg000127,work,"A. W. Moltke (H. V. Bissen, Bregentved Park)",yes
WOR142100,Reg000133,work,Aarstiderne (Emil Wolff),yes
WOR142150,Reg000138,work,"Abel (J. H. Stöver, Eeghen, Amsterdam)",yes
WOR142200,Reg000153,work,"Adonis (Apollo fra Capua) (M. borbonico, Napoli)",yes
WOR142250,Reg000156,work,"Adonis (Thorvaldsen, Glyptoteket, München)",yes
WOR142300,Reg000173,work,"Agrippina (M. borbonico, Napoli)",yes
WOR142350,Reg000180,work,"Albrecht Dürer (C. D. Rauch, Nürnberg)",yes
WOR142400,Reg000185,work,"Alessandro Farnese, bekranset af Sejrens Gudinde (Ukendt Mester, 16. Aarh., Caserta)",yes
WOR142450,Reg000190,work,"Alfieris Gravmæle (Canova, S. Croce, Firenze)",yes
WOR142500,Reg000203,work,Altertavlen i Slesvig Domkirke (Hans Brüggeman),yes
WOR142550,Reg000209,work,Amerika (W. W. Story),yes
WOR142600,Reg000213,work,"Amor der røver et Kys fra Psyche, hun tager igjen fra ham een af hans Pile (B. Thorvaldsen, Maxen 17. Juni 1841)",yes
WOR142650,Reg000215,work,"Amor med en Delfin (M. borbonico, Napoli)",yes
WOR142700,Reg000214,work,Amor med Lyren (Thorvaldsen),yes
WOR142750,Reg000218,work,"Amor, som hvæsser Pile (J. P. Molin)",yes
WOR142800,Reg000219,work,Amorinsælgersken (J. N. Byström),yes
WOR142850,Reg000225,work,"Andreas Hofer (Joh. Schaller, Franciskaner-Kirken, Innsbruck)",yes
WOR142900,Reg000238,work,"Antinous (Hermes) (Vatikanet, Rom)",yes
WOR142950,Reg000241,work,"Apollo (M. borbonico, Napoli)",yes
WOR143000,Reg000243,work,"Apollo (kvindelig) (M. borbonico, Napoli)",yes
WOR143050,Reg000240,work,"Apollo (Capitol, Rom)",yes
WOR143100,Reg000242,work,"Apollo (Sala della Biga, Vatikanet, Rom)",yes
WOR143150,Reg000248,work,"Apollo di Belvedere (Vatikanet, Rom)",yes
WOR143200,Reg000244,work,"Apollo Citharoedus (Apollo-Salen, Glyptoteket, München)",yes
WOR143250,Reg000245,work,"Apollo Citharoedus (M. borbonico, Napoli)",yes
WOR143300,Reg000246,work,Apollo Musagetes (Berlin),yes
WOR143350,Reg000252,work,"Apostlene (Thorvaldsen, Frue Kirke, København)",yes
WOR143400,Reg000258,work,"Ariadne paa Panteren (J. H. Dannecker, Ariadnum, Frankfurt a. M.)",yes
WOR143450,Reg000259,work,Ariel (John Graham Lough),yes
WOR143500,Reg001770,work,"Jacob van Artevelde (Devigne-Quyo, Gent)",yes
WOR143550,Reg000274,work,"Atlas (M. borbonico, Napoli)",yes
WOR143600,Reg000278,work,"Augustusbrønden (Hubert Gerhard, Augsburg)",yes
WOR143650,Reg000290,work,"Bacchus (Glyptoteket, München)",yes
WOR143700,Reg000291,work,"Bacchus (M. borbonico, Napoli)",yes
WOR143750,Reg000293,work,"Bacchus (Vatikanet, Rom)",yes
WOR143800,Reg000292,work,"Bacchus (Michelangelo, Uffizi, Firenze)",yes
WOR143850,Reg000294,work,Bacchus' Triumf (E. Santarelli),yes
WOR143900,Reg000295,work,Badende Kvinder (J. N. Byström),yes
WOR143950,Reg000298,work,Baggesen (Alb. Jacobson),yes
WOR144000,Reg000300,work,Bakkantinde (L. Bartolini),yes
WOR144050,Reg000301,work,"Balbus-Familiens Statuer (M. bonbornico, Napoli)",yes
WOR144100,Reg000306,work,"Baptisteriets Bronceporte (L. Ghiberti, Firenze)",yes
WOR144150,Reg000316,work,Bartolini ((Selvportræt),yes
WOR144200,Reg000322,work,Beethoven (W. W. Story),yes
WOR144250,Reg000325,work,"Bellman (J. N. Byström, Djurgården, Stockholm)",yes
WOR144300,Reg000351,work,"Biga (Vatikanet, Rom)",yes
WOR144350,Reg000364,work,Bjørnstjerne Bjørnson (H. V. Bissen),yes
WOR144400,Reg000372,work,Bogtrykkerkunstens Opfindelse (David d'Angers),yes
WOR144450,Reg002874,work,"S. Bruno (J. A. Houdon, S. Maria degli Angeli, Rom)",yes
WOR144500,Reg000407,work,"Brutus (M. borbonico, Napoli)",yes
WOR144550,Reg000408,work,"Bryderne (Uffizi, Firenze)",yes
WOR144600,Reg000419,work,Byron (L. Bartolini),yes
WOR144650,Reg000420,work,Byron (Thorvaldsen),yes
WOR144700,Reg000437,work,"Caligula (M. borbonico, Napoli)",yes
WOR144750,Reg000440,work,"Canovas Gravmæle (Giuseppe de Fabris, S. Maria de' Frari, Venezia)",yes
WOR144800,Reg000690,work,"Den capitolinske Venus (Capitol, Rom)",yes
WOR144850,Reg000449,work,"Caracalla (M. borbonico, Napoli)",yes
WOR144900,Reg000451,work,Caritas (L. Bartolini),yes
WOR144950,Reg002875,work,"S. Carlo Borromeo (G. B. Crespi, Arona)",yes
WOR145000,Reg000464,work,"Ceres (H. V. Bissen, Altona)",yes
WOR145050,Reg000486,work,"Christi Nedtagelse af Korset (Pedro Roldán, Caridad, Sevilla)",yes
WOR145100,Reg000504,work,"Christus (Michelangelo, Domkirken, Siena)",yes
WOR145150,Reg000505,work,"Christus (Thorvaldsen, Thorvaldsens Museum)",yes
WOR145200,Reg000523,work,"Cicero (Glyptoteket, München)",yes
WOR145250,Reg000529,work,"Clemens Xlls Monument (Arco Clementino, Vanvitelli, Ancona)",yes
WOR145300,Reg000527,work,"Clemens XIII.s Gravmonument (Canova, Peterskirken, Rom)",yes
WOR145350,Reg000528,work,"Clemens XIV.s Gravmonument (Canova, SS. Apostoli, Rom)",yes
WOR145400,Reg000531,work,Cleopatra (W. W. Story),yes
WOR145450,Reg000567,work,Dagen (Thorvaldsen),yes
WOR145500,Reg000574,work,"Dansende Børn (Luca della Robbia, Uffizi, Firenze)",yes
WOR145550,Reg000575,work,"Danserinder (Canova, Teatro Apollo, Rom)",yes
WOR145600,Reg000576,work,Danserinder (L. von Schwanthaler),yes
WOR145650,Reg000587,work,"Dantes Kenotaf (Stef. Ricci, S. Croce, Firenze)",yes
WOR145700,Reg000615,work,"David (Donatello, Uffizi, Firenze)",yes
WOR145750,Reg000616,work,David med Harpen (O. H. Fladager),yes
WOR145800,Reg000859,work,"Diana fra Efesos (M. borbonico, Napoli)",yes
WOR145850,Reg000948,work,"Diogenes (Capitol, Rom)",yes
WOR145900,Reg000950,work,"Diskoskaster (Vatikanet, Rom)",yes
WOR145950,Reg000991,work,"Drengen, der tager Tornen ud af sin Fod (Capitol, Rom)",yes
WOR146000,Reg000989,work,Drengen med Drueklasen (Enfant à la grappe) (P. J. David d'Angers),yes
WOR146050,Reg000694,work,"Den døende Fægter (Den saarede Gladiator, Den saarede Galler). (M. borbonico, Napoli)",yes
WOR146100,Reg000693,work,"Den døende Fægter (Capitol, Rom)",yes
WOR146150,Reg000695,work,"Den døende Trojaner (Aegineter-Salen, Glyptoteket, München)",yes
WOR146200,Reg001020,work,"Egmont og Hoorn (Charles Auguste Fraikin, Brüssel)",yes
WOR146250,Reg001170,work,"Epitafium over Jürgen Claus (J. A. Silfverling, Vadstena Klosterkirke)",yes
WOR146300,Reg001224,work,"Eugène de Beauharnais, Hertug af Leuchtenberg (Thorvaldsen, S. Michaels-Kirken, München)",yes
WOR146350,Reg001226,work,"Euripides (M. borbonico, Napoli)",yes
WOR146400,Reg001242,work,"F. Bulow (H. V. Bissen, Fredericia)",yes
WOR146450,Reg000698,work,"Den farnesiske Flora (M. borbonico, Napoli)",yes
WOR146500,Reg000699,work,"Den farnesiske Herakles (Glykon, M. borbonico, Napoli)",yes
WOR146550,Reg000700,work,"Den farnesiske Tyr (M. borbonico, Napoli)",yes
WOR146600,Reg001258,work,"Faunen (Hvilende Satyr?) (Vatikanet, Rom)",yes
WOR146650,Reg001259,work,"Faunen (Satyren) med Bacchusbarnet (M. borbonico, Napoli)",yes
WOR146700,Reg001269,work,"Fedows Statue, vistnok = Fiducias Statue (L. Bartolini)",yes
WOR146750,Reg001272,work,"Felipe III af Spanien (Giarmbologna, fuldført af Pietro Tacca, Plaza Mayor, Madrid)",yes
WOR146800,Reg001273,work,"Felipe IV af Spanien (Lorenzo Bernini, S. Maria Maggiore, Rom)",yes
WOR146850,Reg001279,work,"Ferdinando I af Begge Sicilier som Minerva (Canova, M. borbon.ico, Napoli)",yes
WOR146900,Reg001280,work,"Ferdinando l af Toscana (P. Tacca og G. Bondini, Livorno)",yes
WOR146950,Reg001318,work,"Fontana dell'Acqua felice (Moses-Figuren af Prospero Bresciano, Rom)",yes
WOR147000,Reg001319,work,"Fontana della Barcaccia (Pietro Bernini, Rom)",yes
WOR147050,Reg001317,work,"Fontana dei Fiumi (Lorenzo Bernini, Rom)",yes
WOR147100,Reg001320,work,"Fontana delle Tartarughe (Taddeo Landini, Rom)",yes
WOR147150,Reg001342,work,Fr. Stammann (David d'Angers),yes
WOR147200,Reg001368,work,Franz Lachner (L. von Schwanthaler),yes
WOR147250,Reg001369,work,"Frauenlob (L. von Schwanthaler, Mainz)",yes
WOR147300,Reg001372,work,"Frederik II af Hessen-Kassel (J. A. Nahl d. Æ., Kassel)",yes
WOR147350,Reg001373,work,"Frederik VI (H. V. Bissen, Frederiksberg Have)",yes
WOR147400,Reg001374,work,"Frederik VII (H. V. Bissen, Flakhaven, Odense)",yes
WOR147450,Reg001375,work,"Frederik VII.s Rytterstatue (H. V. Bissen, Christiansborg Slotsplads, København)",yes
WOR147500,Reg001376,work,"Frederik den Store (C. D. Rauch, Berlin)",yes
WOR147550,Reg001377,work,"Frederik den Store (Gottfried Schadow, Stettin)",yes
WOR147600,Reg001397,work,"Frygisk Konge (M. borbonico, Napoli)",yes
WOR147650,Reg001401,work,"Fugger (Kasper Clemens von Zumbusch, Ausburg)",yes
WOR147700,Reg001419,work,"Ganymedes (Thorvaldsen, Maxen)",yes
WOR147750,Reg001420,work,"Ganymedes og Ørnen (M. borbonico, Napoli)",yes
WOR147800,Reg001421,work,"Ganymedes paa Ørnen (Phidias, Doge-Paladset, Venezia)",yes
WOR147850,Reg001462,work,"Gladiatorerne (Nævefægterne, Creugas og Damoxenes) (A. Canova, Vatikanet, Rom)",yes
WOR147900,Reg001472,work,"Gotfred af Bouillon (Eugène Simonis, Brüssel)",yes
WOR147950,Reg001478,work,"Gratierne (Libreria Piccolomini, Domkirken, Siena)",yes
WOR148000,Reg001477,work,"Gratierne (Canova, Leuchtenberg, München)",yes
WOR148050,Reg001480,work,"Gratierne (Thorvaldsen, Altona)",yes
WOR148100,Reg001488,work,"Grevinde Christiane Frederikke Moltkes Sarkofag (Johs. Wiedewelt, Karise Kirke)",yes
WOR148150,Reg001510,work,"Gutenberg (David d'Angers, Strassburg)",yes
WOR148200,Reg001511,work,"Gutenberg (Thorvaldsen, Mainz)",yes
WOR148250,Reg000592,work,"Das Gänsemännchen (Pancraz Labenwolf, Nürnberg)",yes
WOR148300,Reg001467,work,"Goethe (Alexander Trippel, Landesbibliothek, Weimar)",yes
WOR148350,Reg001468,work,"Goethe og Psyke (Carl Steinhäuser, Weimar)",yes
WOR148400,Reg001469,work,"Goethe og Schiller (Ernst Rietschel, Theaterplatz, Weimar)",yes
WOR148450,Reg001514,work,H. C. Ørsted (J. A. Jerichau),yes
WOR148500,Reg001515,work,H. V. Bissen (Carl Peters),yes
WOR148550,Reg001523,work,Hamlet (John Graham Lough),yes
WOR148600,Reg001567,work,"Herder (Ludwig Schaller, Weimar)",yes
WOR148650,Reg001570,work,"Herkules, der slynger Lichas ud i Havet (Canova, Palazzo Torlonia, Rom)",yes
WOR148700,Reg001568,work,"Herkules og Nessus (Uffizi, Firenze)",yes
WOR148750,Reg001569,work,"Herkules som Barn (Capitol, Rom)",yes
WOR148800,Reg001571,work,"Herkulesbrønden (Adriaen de Vries, Augsburg)",yes
WOR148850,Reg001574,work,Hermann-Slaget (L. von Schwanthaler),yes
WOR148900,Reg001576,work,Hero. (Johan Niklas Byström),yes
WOR148950,Reg001575,work,Hero (W. W. Story),yes
WOR149000,Reg001578,work,"Herodot (M. borbonico, Napoli)",yes
WOR149050,Reg002892,work,"S. Hieronymus (Lorenzo Bernini, Domkirken, Siena)",yes
WOR149100,Reg001617,work,"Holberg (Th. Stein, Kongens Nytorv, København)",yes
WOR149150,Reg001628,work,"Homer (Capitol, Rom)",yes
WOR149200,Reg001629,work,"Horace Vernet (Thorvaldsen, Avignon)",yes
WOR149250,Reg001644,work,Hugo (David d'Angers),yes
WOR149300,Reg001669,work,"Hyrde med et saaret Lam (A. D. Chaudet, Leuchtenberg, München)",yes
WOR149350,Reg001673,work,Hyrdinde med en Amorin-Rede (Thorvaldsen),yes
WOR149400,Reg001756,work,"Isis (M. borbonico, Napoli)",yes
WOR149450,Reg001758,work,"Isted-Løven (H. V. Bissen, Flensborg)",yes
WOR149500,Reg001763,work,J. L. Heiberg (H. V. Bissen),yes
WOR149550,Reg001766,work,"J. P. Mynster (Th. Stein, Frue Plads, København)",yes
WOR149600,Reg001765,work,"J. P. E. Hartmann (H. V. Bissen, Studenter-Sangforeningen)",yes
WOR149650,Reg001776,work,Jason med det gyldne Skind (Thorvaldsen),yes
WOR149700,Reg001779,work,"Jeanne d'Arc (D. Foyatier, Orléans)",yes
