entity_id,entity_type,category_h1,genre_h2,form_h3,subform_h4,label,description,see,see_also,year_derived,date_derived,person_derived
P5326600,person,PERSON-REGISTER,,,,"Larsen, Oda (1851–1936)","Skuespillerinde ved Casino 1870–1871, senere ved Det kgl. Teater, Casino, Dagmarteatret, Betty Nansens Teater etc., g. 1 ° m. Telegrafist i Det store nordiske Telegrafselskab Jens Petersen, 2° 1884 m. Skuespiller, senere Teaterdirektør og Professor Martinius Nielsen.",,,1851–1936,,
P5327200,person,PERSON-REGISTER,,,,"Larsen, Peter",musikalsk Dreng fra Christianshavn (Graasten 14.11.1845).,,,,,
P5327400,person,PERSON-REGISTER,,,,"Larsen, Wilhelmine Augusta","Frk., skriver Vers (November 1873).",,,,,
P5327600,person,PERSON-REGISTER,,,,"Larssen, Edward (1840–?)","Norsk Digter, udvandret 1868 til U.S.A.",,,1840,,
P5327800,person,PERSON-REGISTER,,,,"Lasius, Frk.",Wien 23.6.1841.,,,,,
P5328000,person,PERSON-REGISTER,,,,"Lassen, Jfr.","Søster til Fr.Chr.L., Sæby Præstegaard 1829.",,,,,
P5328200,person,PERSON-REGISTER,,,,Lassen,"Knapmager fra Altona og hans Søn, Briissel 6.3.1843.",,,,,
P5328400,person,PERSON-REGISTER,,,,"Lassen, Bodil, f. Ørsted (1802–1895)","Søster til H.C. og A.S. Ørsted, Enke efter Toldforvalter i Skelskør, Premierløjtnant Chr.L.",,,1802–1895,,
P5328600,person,PERSON-REGISTER,,,,"Lassen, Elise Frederike (f. ca. 1842)",Datter af Laur.Chr.Ludv.L.,,,,,
P5328800,person,PERSON-REGISTER,,,,"Lassen, Emma Elsine Petrea, f. Allerup (1837–?)","Søster til Fru Johanne English, g. 1861 m. Købmand Heiman David Lassen.",,,1837,,
P5329000,person,PERSON-REGISTER,,,,"Lassen, Frederik Christian (1751–1831)","1783 Sognepræst i Sæby og Hallenslev, Løve H., Holbæk Amt.",,,1751–1831,,
P5329200,person,PERSON-REGISTER,,,,"Lassen, Hans Christian (1808–1872)","Sognepræst i Adelby ved Flensborg 1850, i Bogense 1864.",,,1808–1872,,
P5329400,person,PERSON-REGISTER,,,,"Lassen, Jens Mathias (1831–1918)","Premierløjtnant i Artilleriet, Kommandant for Haandværker-Etaten i Rendsborg 1860, senere Oberst.",,,1831–1918,,
P5329600,person,PERSON-REGISTER,,,,"Lassen, Lauritz Christian Ludvig (1804–1874)",Sognepræst i Tjæreby 1862–1871.,,,1804–1874,,
P5330200,person,PERSON-REGISTER,,,,"Lassen, Rasmus (1827–1903)","Søstersøn af W. Lind, stud.theol., Menig ved Livgarden 1850–1851, senere Lærer.",,,1827–1903,,
P5330400,person,PERSON-REGISTER,,,,"Lassen, S. L.","Fabrikant, Brüssel 1866.",,,,,
P5330600,person,PERSON-REGISTER,,,,"Lasson, Georg Henrik (1814–1864)",Oberst i Infanteriet.,,,1814–1864,,
P5330800,person,PERSON-REGISTER,,,,"La Tour, Antoine de (1808–1881)",Fransk Forfatter.,,,1808–1881,,
P5331000,person,PERSON-REGISTER,,,,"Laub, F. L. E. (1807–1887)","Søn af Lovise Frederikke L., cand. pharm., 1837–1844 Bestyrer af Svane-Apoteket i København.",,,1807–1887,,
P5331200,person,PERSON-REGISTER,,,,"Laub, Hans Jørgen Trojel (1817–1863)","Søn af Lovise Frederikke L., Sognepræst til Langaa og Øksendrup 1848.",,,1817–1863,,
P5331800,person,PERSON-REGISTER,,,,"Laub, Johanne Justine (1844–1871)","Datter af Otto L., g. 1870 m. Sognepræst i Magleby, Møn, Emil Jesper Jespersen.",,,1844–1871,,
P5332200,person,PERSON-REGISTER,,,,"Laub, Louise Magdalene (1842–1915)","Datter af Otto L., g. 1867 m. G. Schepelern.",,,1842–1915,,
P5332800,person,PERSON-REGISTER,,,,"Laub, Lovise Frederikke, f. Zinck (1781–1859)",Enke efter Sognepræst i Frørup Hieronimus L.,,,1781–1859,,
P5333000,person,PERSON-REGISTER,,,,"Laub, Otto (1805–1882)","Søn af Lovise L., Biskop over Viborg Stift 1854–1878.",,,1805–1882,,
P5333400,person,PERSON-REGISTER,,,,"Laube, Heinrich (1806–1884)","Tysk Forfatter, Direktør for Burgtheater i Wien 1849–1867, for Leipziger Stadttheater 1869–1870.",,,1806–1884,,
P5334400,person,PERSON-REGISTER,,,,Laura (død 1348),Petrarcas Elskede.,,,1348,,
P5334600,person,PERSON-REGISTER,,,,"Laurent, Achille","Franskmand, bosiddende i Konstantinopel, Forf. til »Relation historique des affaires de Syrie depuis 1840 jusqu’en 1842 etc.«, Paris 1846.",,,,,
P5335000,person,PERSON-REGISTER,,,,"Lauria, Amiliare",Advokat i Napoli.,,,,,
P5335400,person,PERSON-REGISTER,,,,"Lauria, Élise, f. Guillaumo (1810–?)","Datter af Louise Guillaumo, g.m. Advokat i Napoli Amiliare L.",,,1810,,
P5335800,person,PERSON-REGISTER,,,,"Laurie, Sir Peter (1779–1861)","Lord Mayor i London 1832, Præsident for the Union Bank fra 1839.",,,1779–1861,,
P5336000,person,PERSON-REGISTER,,,,"Lauritsen, Johannes (1824–1896)","Lærer i Odense, Redaktør af Fyens Avis, lokalhistorisk Forfatter.",,,1824–1896,,
P5336400,person,PERSON-REGISTER,,,,"Lauritsen, Vilhelm Valdemar (1855–?)","Søn af Johannes L., Xylograf.",,,1855,,
P5336800,person,PERSON-REGISTER,,,,Lauritzen,"Skibsfører, Fanø, Lissabon 31.5.1866.",,,,,
P5337000,person,PERSON-REGISTER,,,,"Lautrup, J. H. (1798–1856)","Sognepræst i Køng, 1838 Provst, 1839 Sognepræst i Hammer og Lundby, 1850 i Taamby, 1854 Biskop over Lolland-Falsters Stift.",,,1798–1856,,
P5337200,person,PERSON-REGISTER,,,,"Lavaggi(?), Carolina","Italiensk Danserinde, Milano 10.6.1861.",,,,,
P5337400,person,PERSON-REGISTER,,,,"Lavater, Johann Kaspar (1741–1801)","schweizisk Forfatter, Sognepræst i Zürich.",,,1741–1801,,
P5337600,person,PERSON-REGISTER,,,,"Lavoye, Anne-Benoite-Louise (1823–?)",Fransk Operasangerinde.,,,1823,,
P5337800,person,PERSON-REGISTER,,,,"Le Beuf, Madame",g.m. Ferdinand L.B.,,,,,
P5338000,person,PERSON-REGISTER,,,,"Le Beuf, Ferdinand",Bayonne 25.4.1866.,,,,,
P5338200,person,PERSON-REGISTER,,,,"Lebrun, Karl August (1792–1842)","Tysk Skuespiller, Meddirektør for Hamburger Stadttheater.",,,1792–1842,,
P5338400,person,PERSON-REGISTER,,,,"Lederer, Joachim (1808–1876)","dr.jur., tysk Skuespilforfatter.",,,1808–1876,,
P5338600,person,PERSON-REGISTER,,,,"Leemans, Conr. (1809–1893)",Direktør for det historiske Museum i Leiden.,,,1809–1893,,
P5338800,person,PERSON-REGISTER,,,,"Leerbech, J. E. (1805–1860)",Inspektør for Gensdarmeriet i Slesvig.,,,1805–1860,,
P5339000,person,PERSON-REGISTER,,,,"Leerbeck, J. Th. (1845–1876)","Læge i Clarens, Schweiz.",,,1845–1876,,
P5340000,person,PERSON-REGISTER,,,,"Leerbeck, Jakobine Oline Frederikke, f. Hoff (1827–?)","g. 1° m. Læge J. H. Jørgensen, Silkeborg, 2° 1872 m. J.Th. L.",,,1827,,
P5340600,person,PERSON-REGISTER,,,,"Lees, F. S. Miss",Engelsk Beundrerinde (Oktober 1868).,,,,,
P5341000,person,PERSON-REGISTER,,,,"Lehfeldt, Otto (1825–1885)",Tysk Skuespiller.,,,1825–1885,,
P5341200,person,PERSON-REGISTER,,,,"Lehmann, Caroline (1825–1879)",Operasangerinde.,,,1825–1879,,
P5341600,person,PERSON-REGISTER,,,,"Lehmann, Dagmar (1855–1924)","Datter af Heinrich L., g. 1878 m. Kaldskapellan i Følleslev, senere Sognepræst i Nebbelunde-Sædinge Ludvig Nielssen.",,,1855–1924,,
P5341800,person,PERSON-REGISTER,,,,"Lehmann, Dorothea, f. Baltzer (1801–1877)",g. 1824 m. J.G.C.L.,,,1801–1877,,
P5342000,person,PERSON-REGISTER,,,,"Lehmann, Eduard Adolf Emilius (1821–1887)","Søn af Martin L., stud, jur., Kiel, senere Amtsforvalter i Aarhus og Konferensraad.",,,1821–1887,,
P5342200,person,PERSON-REGISTER,,,,"Lehmann, Edvard (1815–1892)",Portræt- og Genremaler.,,,1815–1892,,
P5343200,person,PERSON-REGISTER,,,,"Lehmann, Frederikke Louise, f. Bech (1787–1834)",g. 1809 m. M. L.,,,1787–1834,,
P5343400,person,PERSON-REGISTER,,,,"Lehmann, Hansine (Signe), f. Mackeprang (1819–1911)",g. 1843 m. Heinrich L. (1815–1890).,,,1819–1911,,
P5344000,person,PERSON-REGISTER,,,,"Lehmann, Heinrich (Henri) (1810–1890)",tysk-fransk Historie- og Portrætmaler.,,,1810–1890,,
P5344200,person,PERSON-REGISTER,,,,"Lehmann, Heinrich (1815–1890)","Søn af Martin L., Øjenlæge, dr. med., 1848–1850 konst. Overlæge i Hæren, 1854 tit. Professor.",,,1815–1890,,
P5346200,person,PERSON-REGISTER,,,,"Lehmann, Ingeborg (1852–1927)",Datter af Heinrich L.,,,1852–1927,,
P5346400,person,PERSON-REGISTER,,,,"Lehmann, Johann Georg Christian (1792–1860)","Professor i Naturhistorie og Overbibliotekar i Hamburg, Direktør for den botaniske Have sst.",,,1792–1860,,
P5346800,person,PERSON-REGISTER,,,,"Lehmann, Martin (1775–1856)","Broder til J.G.C.L., Deputeret i Generaltoldkammer- og Kommercekollegiet, Konferensraad.",,,1775–1856,,
P5347000,person,PERSON-REGISTER,,,,"Lehmann, Nanna (1849–1935)","Komponist, Datter af Heinrich L., g. 1874 m. Axel Liebmann.",,,1849–1935,,
P5347200,person,PERSON-REGISTER,,,,"Lehmann, Orla (1810–1870)","Søn af Martin L., stud, jur., 1833 cand. jur., Advokat, 1844 Højesteretsadvokat, 1848 Minister uden Portefeuille, 1848–1861 Amtmand over Vejle Amt, 1861–1863 Indenrigsminister ; 1851–1853 Folketingsmand, 1854 til sin Død Landstingsmand.",,,1810–1870,,
P5353600,person,PERSON-REGISTER,,,,"Lehmann, Rudolf (1818–1905)","Tysk Maler, Broder til Heinrich L. (1810–1890).",,,1818–1905,,
P5353800,person,PERSON-REGISTER,,,,"Lehn, Elisabeth, f. Utke (1800–1873)",g. 1830 m. Rasmus L.,,,1800–1873,,
P5354000,person,PERSON-REGISTER,,,,"Lehn, Rasmus Christian (1807–1879)","personel Kapellan i Gislev, 1844 Sognepræst i Sejling og Sinding, 1848–1873 i Mesinge.",,,1807–1879,,
P5354200,person,PERSON-REGISTER,,,,"Lehrbess, Frk.","Skolelærerinde, Königsberg (København Maj 1869).",,,,,
P5354600,person,PERSON-REGISTER,,,,"Leibnitz, G. W. (1646–1716)",Tysk Filosof.,,,1646–1716,,
P5355400,person,PERSON-REGISTER,,,,"Leicester, Robert Dudley, Jarl af – (1532–1588)",Engelsk Statsmand.,,,1532–1588,,
P5356000,person,PERSON-REGISTER,,,,Leijnden,"hollandske Baronesser, Giion og Ragatz 1873.",,,,,
P5356400,person,PERSON-REGISTER,,,,"Leijonhufvud, Birgitta (Brita) (1514–1572)","Søster til Dronning Margareta Leijonhufvud af Sverrig, g. 1531 m. Gustaf Olofsson Stenbock.",,,1514–1572,,
P5356600,person,PERSON-REGISTER,,,,"Leijonhufvud, Eleonora Carolina Sofia, Friherreinde, f. Leijonhufvud (1828–1919)","Søster til Knut Erik Otto L., g. 1860 m. Hofmarskal hos Enkedronning Josefina af Sverrig-Norge, Friherre Carl Victor L.",,,1828–1919,,
P5356800,person,PERSON-REGISTER,,,,"Leijonhufvud, Knut Erik Otto, Friherre (1823–1848)","Svensk Løjtnant, faldet ved Dybbøl 5.6.1848.",,,1823–1848,,
P5357000,person,PERSON-REGISTER,,,,"Leijonhufvud, Märta (1520–1584)","Søster til Brita og Margareta L., g. 1538 m. Svante Stensson Sture.",,,1520–1584,,
P5357200,person,PERSON-REGISTER,,,,"Leithner, Eduard (1815–1874)",Tysk Operasanger.,,,1815–1874,,
P5357400,person,PERSON-REGISTER,,,,"Lembcke, Edvard (1815–1897)","Lærer ved Haderslev Læreres Skole i København, Digter og Oversætter.",,,1815–1897,,
P5357600,person,PERSON-REGISTER,,,,"Lemon, Mark (1809–1870)","Engelsk Forfatter og Journalist, Udgiver af og Chefredaktør for Punch, or the London Charivari.",,,1809–1870,,
P5358000,person,PERSON-REGISTER,,,,"Lemvigh, Joh. Fr. (død 1876)",Grosserer i København.,,,1876,,
P5358200,person,PERSON-REGISTER,,,,"Lenau, Nicolaus (1802–1850)",ungarsk-tysk Digter.,,,1802–1850,,
P5358400,person,PERSON-REGISTER,,,,Lennel,"[saaledes H. Hertz’ Dagbøger], fransk Rejsende, Italien 1834.",,,,,
P5359600,person,PERSON-REGISTER,,,,"Lennep, Fru van, f. Usedom",Dresden Juli 1844.,,,,,
P5359800,person,PERSON-REGISTER,,,,"Lennep, Christiaan van (1828–1908)",Søn af Jacob van L.,,,1828–1908,,
P5360000,person,PERSON-REGISTER,,,,"Lennep, Henriette Sophia Wilhelmina van, f. Röell (1792–1870)",g.m. Jacob van L.,,,1792–1870,,
P5360200,person,PERSON-REGISTER,,,,"Lennep, Henriette Sophia Wilhelmina, f. Röell (1792–1870)",g.m. Jacob van L.,,,1792–1870,,
P5360400,person,PERSON-REGISTER,,,,"Lennep, Jacob van (1802–1868)","Hollandsk Digter, Rigsadvokat.",,,1802–1868,,
P5362400,person,PERSON-REGISTER,,,,"Lennep, Maurits Jacob van (1830–1913)",Søn af Jacob van L.,,,1830–1913,,
P5362800,person,PERSON-REGISTER,,,,"Lennep, Sara Cornelia Wilhelmina van (1825–1899)","Datter af Jacob van L., Hofdame hos Dronning Sophie af Nederlandene, g. 1850 m. Jhr. Cornelis Hartsen.",,,1825–1899,,
P5363200,person,PERSON-REGISTER,,,,"Lennep, Willem van (1834–1897)",Søn af Jacob van L.,,,1834–1897,,
P5363400,person,PERSON-REGISTER,,,,"Le Normand de Bretteville, Carl (1834–1891)",Prokurator i København.,,,1834–1891,,
P5363600,person,PERSON-REGISTER,,,,"Le Normand de Bretteville, Henri (1819–1893)","Løjtnant i østrigsk Tjeneste, senere Administrator for Prins Wilhelm af Schaumburg-Lippes Godser.",,,1819–1893,,
P5363800,person,PERSON-REGISTER,,,,"Le Normand de Bretteville, Louis (1805–1853)","Broder til Henri L. N. de B., cand. jur. 1832, Kasserer ved Frederiksværks Hovedkontor i København og Kaptajn i Kongens Livjægerkorps, 1840 Byfoged i Kerteminde, 1848 i Ebeltoft.",,,1805–1853,,
P5364000,person,PERSON-REGISTER,,,,"Lenz, Johanna, f. Pless (død 1847)",g. m. Ludwig L.,,,1847,,
P5364200,person,PERSON-REGISTER,,,,"Lenz, Ludwig (1813–1896)",Tysk Forfatter og Tidsskriftsredaktør.,,,1813–1896,,
P5365200,person,PERSON-REGISTER,,,,"Lenz, Reinhold von (1778–1854)",Tysk Skuespiller.,,,1778–1854,,
P5365400,person,PERSON-REGISTER,,,,Leo I (den Store) (død 461),Pave 440.,,,461,,
P5365600,person,PERSON-REGISTER,,,,Leo IV (død 855),Pave 847.,,,855,,
P5365800,person,PERSON-REGISTER,,,,Leo XII (1760–1829),Pave 1823.,,,1760–1829,,
P5366000,person,PERSON-REGISTER,,,,"Leo, Elisabeth, f. Friedländer (død 1891)",g. 1854 m. F.A.L.,,,1891,,
P5366200,person,PERSON-REGISTER,,,,"Leo, F. A. (1820–1898)","Tysk Forfatter, Oversætter og Shakespeareforsker, Medarbejder og fra 5.10.1849 Redaktør ved Nordischer Telegraph.",,,1820–1898,,
P5367800,person,PERSON-REGISTER,,,,"Léon og Castilien, Alfons VII, Konge af – (død 1157)",Konge 1126.,,,1157,,
P5368000,person,PERSON-REGISTER,,,,"Léon, Emilie & Virgile",Bayonne 25.4.1866.,,,,,
P5368200,person,PERSON-REGISTER,,,,Leonardo da Vinci (1452–1519),Italiensk Videnskabsmand og Kunstner.,,,1452–1519,,
P5370600,person,PERSON-REGISTER,,,,Leonhard,Købmand i Ilsenstein (1831).,,,,,
P5370800,person,PERSON-REGISTER,,,,"Lepeintre ainé, Charles-Emmanuel (1785–1854)",Fransk Skuespiller.,,,1785–1854,,
P5371000,person,PERSON-REGISTER,,,,"Lerche, Agnes, Komtesse (1857–1888)",Datter af C.A.L.,,,1857–1888,,
P5371400,person,PERSON-REGISTER,,,,"Lerche, C. A., Lensgreve (1830–1885)","Besidder af Grevskabet Lerchenborg, Komponist.",,,1830–1885,,
P5377000,person,PERSON-REGISTER,,,,"Lerche, Camilla (1836–1914)","Skuespillerinde ved Casino, senere ved Dagmarteatret.",,,1836–1914,,
P5378200,person,PERSON-REGISTER,,,,"Lerche, Cornelia, Lensgrevinde, f. Tillisch (1837–1904)",g. 1855 m. C.A.L.,,,1837–1904,,
P5378400,person,PERSON-REGISTER,,,,"Lerche, Elisabeth, Komtesse (1861–1908)",Datter af C.A.L.,,,1861–1908,,
P5378600,person,PERSON-REGISTER,,,,"Lerche, Ferdinand, Greve (1813–1897)","Besidder af Astrup, Kammerjunker.",,,1813–1897,,
P5379800,person,PERSON-REGISTER,,,,"Lerche, Henny, Komtesse (1858–1930)","Datter af C.A.L., g. 1880 m. Lensgreve Hans Schack til Schackenborg.",,,1858–1930,,
P5380200,person,PERSON-REGISTER,,,,"Le Sage, Alain-René (1668–1747)",Fransk Forfatter.,,,1668–1747,,
P5380400,person,PERSON-REGISTER,,,,"Lessing, Frue","g.m. Carl Friedrich L., Leder af Kunsthalle, Karlsruhe.",,,,,
P5380600,person,PERSON-REGISTER,,,,"Lessing, Gotthold Ephraim (1729–1781)",Tysk Forfatter.,,,1729–1781,,
P5380800,person,PERSON-REGISTER,,,,"Leth, Agnes (1847–1925)",Datter af Oberst Johan Fr. Arnold L.,,,1847–1925,,
P5381000,person,PERSON-REGISTER,,,,"Leth, Arnoldine, f. Lund (1802–1836)","g. 1824 m. Lauritz Christian L. til Sallerupgaard, Køng S.",,,1802–1836,,
P5381200,person,PERSON-REGISTER,,,,"Leth, Ida Sophie (1754–1851)",Priorinde for Vemmetofte adelige Jomfrukloster.,,,1754–1851,,
P5381400,person,PERSON-REGISTER,,,,"Leth, Johanne, f. Bredsdorff (1797–1888)","Søster til J. H. Bredsdorff, g. 1825 m. Sognepræst i Horne Lars Balslev L.",,,1797–1888,,
P5381600,person,PERSON-REGISTER,,,,"Leth, Josephine (1826–1895)",g. 1852 m. Salomon Lindegaard Lange.,,,1826–1895,,
P5381800,person,PERSON-REGISTER,,,,"Leth, Olga (1849–1922)",Søster til Agnes L.,,,1849–1922,,
P5382000,person,PERSON-REGISTER,,,,"Leth, Vincents Steensen- (1811–1893)","Løjtnant, Kammerjunker, senere Godsejer.",,,1811–1893,,
P5383400,person,PERSON-REGISTER,,,,"Leuchtenberg, Auguste Amalia, Hertuginde af –, f. Prinsesse af Bayern (1788–1851)","Søster til Kong Ludwig I af Bayern, Enke efter Hertug Eugène af L. (Eugène Beauharnais).",,,1788–1851,,
P5384400,person,PERSON-REGISTER,,,,"Leuchtenberg, Eugène Beauharnais, Hertug af – (1781–1824)",Napoléon I's Stedsøn.,,,1781–1824,,
P5384800,person,PERSON-REGISTER,,,,"Leuven, Adolphe de (Pseud. for Adolphe de Ribbing) (1807–1884)",Fransk Skuespilforfatter.,,,1807–1884,,
P5385200,person,PERSON-REGISTER,,,,"Levassor, Pierre (1808–1870)",Fransk Skuespiller.,,,1808–1870,,
P5385400,person,PERSON-REGISTER,,,,"Levetzau, Friederike (1817–1885)","Broderdatter af J.G.L., Stiftsdame i Vallø.",,,1817–1885,,
P5385600,person,PERSON-REGISTER,,,,"Levetzau, Joachim Godske (1782–1859)","Hofmarskal, 1845 Overhofmarskal, 1840–1849 Chef for Det kgl. Teater.",,,1782–1859,,
P5386800,person,PERSON-REGISTER,,,,"Levetzau, Louise (1823–1889)","Søster til Friederike L., Hofdame hos Hertuginde Wilhelmine af Glüksborg, Hof-Stiftsdame i Vallø.",,,1823–1889,,
P5387000,person,PERSON-REGISTER,,,,"Levetzau, Margrethe Øllegaard (1779–1871)",Stiftsdame i Vallø.,,,1779–1871,,
P5387200,person,PERSON-REGISTER,,,,"Levetzau, Marie (1813–1889)","Søster til Friederike L., Stiftsdame i Vallø.",,,1813–1889,,
P5387400,person,PERSON-REGISTER,,,,"Levetzau, Werner Carl Julius Gottlieb (1822–1899)","Søn af J.G.L., stud.jur. (Kiel), 1867–1889 preussisk Landraad i Aabenraa.",,,1822–1899,,
P5387600,person,PERSON-REGISTER,,,,"Levetzau, Wilhelm Frederik Ludwig Theodor (1820–1889)","Søn af J.G.L., stud.jur. (Kiel), 1851 Herredsfoged i Husby og Ny Herreder, Kammerjunker, 1852 Amtmand i Neumünster, senere Amtmand i Stormarn og preussisk Geheimeregierungsrat.",,,1820–1889,,
P5388600,person,PERSON-REGISTER,,,,"Levetzow, Cornelia (1836–1921)",Forfatterinde (»I«).,,,1836–1921,,
P5389600,person,PERSON-REGISTER,,,,"Levetzow, Hans Frederik Hannibal (1777–1861)","kar. Generalmajor, Kammerherre.",,,1777–1861,,
P5390000,person,PERSON-REGISTER,,,,Levin,(Middagsselskab hos D. B. Adler 18.12.1870).,,,,,
P5390200,person,PERSON-REGISTER,,,,"Levin, Israel (1810–1883)","Litterat, Sprogmand.",,,1810–1883,,
P5390600,person,PERSON-REGISTER,,,,"Levinsen, Johs. (1853–1884)","Medforfatter af Digtsamlingen »Fra »Bragi««; Student (Randers) 1871, cand. theol. 1876, senere Sognepræst ved de Classen’ske Boligers Kirke i København.",,,1853–1884,,
P5390800,person,PERSON-REGISTER,,,,"Levinsen, Niels (1815–1889)","Højesteretsadvokat, Aktor i Justitssagen mod C. St.A. Bille.",,,1815–1889,,
P5391000,person,PERSON-REGISTER,,,,"Levinsohn, Anna, f. Andersen (1839–1899)","Operasangerinde ved Det kgl. Teater 1860–1879, g. 1871 m. Læge C.V.V.L.",,,1839–1899,,
P5391200,person,PERSON-REGISTER,,,,Levison,"jødisk Hotelgæst, Bremen 18.6.1844.",,,,,
P5391600,person,PERSON-REGISTER,,,,"Levison, Emilie (1815–1900)",tidligere Husbestyrerinde hos Martin R. Henriques.,,,1815–1900,,
P5392400,person,PERSON-REGISTER,,,,Levy,"(fra København), Rendsborg 6.6.1860.",,,,,
P5392600,person,PERSON-REGISTER,,,,"Levy, Adolf (1845–1897)","cand. med. 1870, senere Korpslæge.",,,1845–1897,,
P5392800,person,PERSON-REGISTER,,,,"Levy, Carl (1808–1865)","dr.med., Fødselslæge, 1840 Lektor, 1841 Professor ved Københavns Universitet.",,,1808–1865,,
P5393000,person,PERSON-REGISTER,,,,"Levy, Clementina, f. Gavaron (1840–1915)",g. 1865 m. Emil L.,,,1840–1915,,
P5393200,person,PERSON-REGISTER,,,,"Levy, Emil (1841–?)",Bankier i Paris.,,,1841,,
P5394000,person,PERSON-REGISTER,,,,"Levy, Julie (1846–1916)","Søster til Emil L. og Sophie Dehn, g. 1877 m. Grosserer Harald Cohn.",,,1846–1916,,
P5394400,person,PERSON-REGISTER,,,,"Levy, Mathilde Christine Dorothea, f. Thortsen (1832–1916)","g. 1857 m. Fuldmægtig i Finansministeriet, senere Direktør for Kjøbenhavns Handelsbank Martin L.",,,1832–1916,,
P5394600,person,PERSON-REGISTER,,,,"Levy, Moritz (1824–1892)",1861 Direktør for Nationalbanken.,,,1824–1892,,
P5394800,person,PERSON-REGISTER,,,,"Lewald, August (1792–1871)",Tysk Forfatter.,,,1792–1871,,
P5395200,person,PERSON-REGISTER,,,,"Lewald, David (1788–1846)",Købmand i Königsberg.,,,1788–1846,,
P5395400,person,PERSON-REGISTER,,,,"Lewald, Fanny (1811–1889)","Datter af David L., tysk Forfatterinde, g. 1854 m. Adolf Stahr.",,,1811–1889,,
