person_id,reg_id,tier,register_name,live_label,shared_pages,note
HCAP02560,Reg0047980,exact_name,"Clausen, Birgitte Francisca, f. Swane","Clausen, Birgitte Francisca, f. Swane (1797–1875)",4,
HCAP02561,Reg0047990,exact_name,"Clausen, Elisabeth (Betty)","Clausen, Elisabeth (Betty) (1839–1918)",2,
HCAP02562,Reg0048000,exact_name,"Clausen, H. N.","Clausen, H. N. (1793–1877)",13,
HCAP02563,Reg0048010,exact_name,"Clausen, Hans A.","Clausen, Hans A. (død 1891, 85 år gl.)",1,
HCAP02564,Reg0048020,exact_name,"Clausen, Harriet","Clausen, Harriet (1842–1922)",1,
HCAP02565,,none,"Clausen-Schütz, Christian Ludwig",,0,
HCAP02566,Reg0048040,exact_name,"Clauson-Kaas, Adolph","Clauson-Kaas, Adolph (1826–1906)",2,
HCAP02567,Reg0048050,exact_name,"Claussen, Heinrich","Claussen, Heinrich (1816–?)",1,
HCAP02568,Reg0048060,exact_name,"Claussen, K. A.","Claussen, K. A. (1843–1895)",17,
HCAP02569,Reg0048070,exact_name,"Clavaud, Armand (1828-efter 1889)","Clavaud, Armand (1828–efter 1889)",0,
HCAP02570,Reg0048090,exact_name,Clemens VII,Clemens VII (1477–1534),0,
HCAP02572,Reg0048150,exact_name,"Clementsen, Fr.","Clementsen, Fr. (1808–1872)",1,
HCAP02573,Reg0048160,signature_only,Clevermann,Glevermann,1,
HCAP02574,Reg0048170,exact_name,"Clifford, Charles","Clifford, Charles (død 1863)",1,
HCAP02576,,none,"Cocles, Publius Horatius",,0,
HCAP02577,Reg0048200,exact_name,"Coenen, Johannes Meinardus","Coenen, Johannes Meinardus (1825–1899)",1,
HCAP02578,Reg0048210,exact_name,"Coétlogon, Charles de, Vicomte","Coétlogon, Charles de, Vicomte (1814–1886)",1,
HCAP02579,Reg0048220,signature_only,Cohen,"Gohen, den unge",1,
HCAP02580,Reg0048230,exact_name,"Cohen, Rachel, f. Henriques","Cohen, Rachel, f. Henriques (1828–1881)",1,
HCAP02581,Reg0048240,name_and_overlap,Cohn,Cohn,1,
HCAP02582,Reg0048240,name_and_overlap,Cohn,Cohn,1,
HCAP02583,Reg0048260,exact_name,"Colbiørnsdatter, Anna","Colbiørnsdatter, Anna (ca. 1665–1736)",1,
HCAP02584,Reg0048280,exact_name,"Colbiørnsen, Christiane","Colbiørnsen, Christiane (1803–1881)",4,
HCAP02585,Reg0048290,exact_name,"Colbiørnsen, Edvard","Colbiørnsen, Edvard (1794–1836)",1,
HCAP02586,Reg0048300,exact_name,"Colbiørnsen, Engelke Margrethe, f. Falbe","Colbiørnsen, Engelke Margrethe, f. Falbe (1763–1848)",4,
HCAP02587,Reg0048310,exact_name,"Colbiørnsen, Olivia","Colbiørnsen, Olivia (1795–1877)",0,
HCAP02588,Reg0048340,exact_name,"Cold, Frederikke","Cold, Frederikke (1787–1860)",4,
HCAP02589,Reg0048350,exact_name,Coldevin,Coldevin,1,
HCAP02590,Reg0048370,exact_name,"Colditz, H.F.C.","Colditz, H.F.C. (1786–1872)",1,
HCAP02591,Reg0048380,exact_name,"Cole, Mr.","Cole, Mr.",1,
HCAP02592,Reg0048390,exact_name,"Collard, Carl Chr.","Collard, Carl Chr. (død 1893, 63 år gl.)",4,
HCAP02593,Reg0048400,exact_name,"Collard, Marie","Collard, Marie",1,
HCAP02594,Reg0048410,exact_name,"Collet, Eilerstine (Elna) Eleonora","Collet, Eilerstine (Elna) Eleonora (1834–1866)",1,
HCAP02595,Reg0048420,exact_name,"Collet, Emilie Henriette, f. Rørbye","Collet, Emilie Henriette, f. Rørbye (1808–1868)",1,
HCAP02596,Reg0048430,exact_name,"Collet, Haralda, f. Toft","Collet, Haralda, f. Toft (1842–1892)",1,
HCAP02597,Reg0048440,exact_name,"Collet, P. F.","Collet, P. F. (1836–1909)",3,
HCAP02598,Reg0048450,exact_name,"Collett, Camilla, f. Wergeland","Collett, Camilla, f. Wergeland (1813–1895)",2,
HCAP02599,Reg0048460,exact_name,"Collett, Elise","Collett, Elise (1852–1930)",1,
HCAP02600,Reg0048470,exact_name,"Collett, Hanne, f. Collett","Collett, Hanne, f. Collett (1822–1914)",3,
HCAP02601,Reg0048480,exact_name,"Collett, Johan Christian","Collett, Johan Christian (1817–1895)",2,
HCAP02602,Reg0048490,exact_name,"Collett, Margarethe","Collett, Margarethe (1849–1914)",1,
HCAP02603,Reg0048500,exact_name,"Collett, Oscar","Collett, Oscar (1845–1911)",1,
HCAP02604,Reg0048510,exact_name,"Collett, Peter","Collett, Peter (1820–1860)",1,
HCAP02605,Reg0048520,exact_name,"Collin, Familien","Collin, Familien",31,
HCAP02606,Reg0048530,exact_name,"Collin, Arthur","Collin, Arthur (1844–1925)",1,
HCAP02607,Reg0048540,exact_name,"Collin, August","Collin, August (1865–1939)",2,
HCAP02608,Reg0048550,exact_name,"Collin, Augusta, f. Petzholdt","Collin, Augusta, f. Petzholdt (1801–1865)",45,
HCAP02609,Reg0048560,exact_name,"Collin, Edgar","Collin, Edgar (1836–1906)",48,
HCAP02610,Reg0048570,exact_name,"Collin, Edvard","Collin, Edvard (1808–1886)",152,
HCAP02611,Reg0048580,exact_name,"Collin, Elna","Collin, Elna (1842–1913)",1,
HCAP02612,Reg0048600,exact_name,"Collin, Gottlieb","Collin, Gottlieb (1806–1885)",0,
HCAP02613,Reg0048610,exact_name,"Collin, Gottlieb Jonas","Collin, Gottlieb Jonas (1862–1915)",5,
HCAP02614,Reg0048620,exact_name,"Collin, Helga","Collin, Helga (1841–1918)",10,
HCAP02615,Reg0048640,exact_name,"Collin, Henriette Christine, f. Hornemann","Collin, Henriette Christine, f. Hornemann (1772–1845)",8,
HCAP02616,Reg0048650,exact_name,"Collin, Henriette Oline, f.Thyberg","Collin, Henriette Oline, f.Thyberg (1813–1894)",1,
HCAP02617,Reg0048690,exact_name,"Collin, Jonas d.Æ.","Collin, Jonas d.Æ. (1776–1861)",32,
HCAP02618,Reg0048700,exact_name,"Collin, Jonas d.Y.","Collin, Jonas d.Y. (1840–1905)",231,
HCAP02619,Reg0048710,exact_name,"Collin, Kaj Jonas","Collin, Kaj Jonas (1867–1938)",4,
HCAP02620,Reg0048720,name_and_overlap,"Collin, Louise","Collin, Louise (1813–1898)",4,
HCAP02621,Reg0048740,name_and_overlap,"Collin, Louise","Collin, Louise (1839–1920)",7,
HCAP02622,Reg0048760,exact_name,"Collin, Magdalene, f. Hansen","Collin, Magdalene, f. Hansen (1841–1894)",4,
HCAP02623,Reg0048780,exact_name,"Collin, Marie, f. Grønberg","Collin, Marie, f. Grønberg (1841–1899)",2,
HCAP02624,Reg0048800,exact_name,"Collin, Theodor","Collin, Theodor (1815–1902)",216,
HCAP02626,Reg0048820,exact_name,"Collins, Charles Allston","Collins, Charles Allston (1828–1873)",2,
HCAP02627,Reg0048830,exact_name,"Collins, Harriet, f. Geddes","Collins, Harriet, f. Geddes (død 1868)",1,
HCAP02628,Reg0048840,exact_name,"Collins, Wilkie","Collins, Wilkie (1824–1889)",5,
HCAP02629,,none,"Colloredo-Mansfeld, Hieronymus, Greve",,0,
HCAP02630,Reg0048860,exact_name,"Colon, Marguerite, kaldet Jenny","Colon, Marguerite, kaldet Jenny (1808–1842)",1,
HCAP02631,Reg0048870,exact_name,"Colonna, Familien","Colonna, Familien",1,
HCAP02632,Reg0048880,exact_name,"Colsmann, Johannes","Colsmann, Johannes (1771–1830)",1,
HCAP02633,Reg0048890,exact_name,"Columbus, Christopher","Columbus, Christopher (1446–1506)",2,
HCAP02634,Reg0048900,exact_name,"Conca, Sebastiano","Conca, Sebastiano (1680–1764)",1,
HCAP02635,Reg0048910,exact_name,"Coninck, Adolphe Louis Charles de","Coninck, Adolphe Louis Charles de (1814–1872)",2,
HCAP02636,Reg0048920,name_and_signature,"Coninck, Frédéric de","Coninck, Frédéric de (1740–1811)",1,
HCAP02637,Reg0048930,name_and_signature,"Coninck, Frédéric de","Coninck, Frédéric de (1779–1852)",1,
HCAP02638,Reg0048940,exact_name,"Coninck, I. E. de","Coninck, I. E. de (død 1874)",1,
HCAP02639,Reg0048950,exact_name,"Conradsen, Harald","Conradsen, Harald (1817–1905)",1,
HCAP02640,Reg0048960,exact_name,"Conring, Louise","Conring, Louise (1824–1891)",1,
HCAP02641,Reg0048970,exact_name,"Consoni, Nicola","Consoni, Nicola (1814–1884)",1,
HCAP02642,Reg0048980,exact_name,"Constans, romersk Kejser","Constans, romersk Kejser (323–50)",1,
HCAP02644,Reg0049000,exact_name,"Constantin den Store, romersk Kejser","Constantin den Store, romersk Kejser (288–337)",3,
HCAP02645,Reg0049010,exact_name,"Contarini, Giovanni","Contarini, Giovanni (1549–1603)",1,
HCAP02646,Reg0049020,exact_name,Contessa,Contessa,1,
HCAP02647,Reg0049030,exact_name,Cook,Cook,1,
HCAP02648,Reg0049040,exact_name,"Coomans, Jean-Baptiste","Coomans, Jean-Baptiste (1813–1896)",1,
HCAP02649,Reg0049050,exact_name,"Cooper, J. F.","Cooper, J. F. (1789–1851)",1,
HCAP02650,Reg0049060,exact_name,"Coopmans, Edzard Wilhelm","Coopmans, Edzard Wilhelm (1782–1853)",3,
HCAP02651,Reg0049070,exact_name,"Coopmans, Josepha, f. Komtesse Yoldi","Coopmans, Josepha, f. Komtesse Yoldi (1802–1882)",2,
HCAP02652,Reg0049080,name_and_signature,Coosen,Coosen,1,
HCAP02653,Reg0049100,exact_name,"Coppel, Clara","Coppel, Clara (1851–1927)",1,
HCAP02654,Reg0049110,exact_name,"Coppel, Julie, f. Sonnemann","Coppel, Julie, f. Sonnemann (1819–1891)",1,
HCAP02655,Reg0049120,exact_name,"Coppel, S.","Coppel, S. (1809–1890)",2,
HCAP02656,Reg0049130,exact_name,Corally,Corally,1,
HCAP02657,Reg0049140,exact_name,"Corday, Charlotte","Corday, Charlotte (1768–1793)",1,
HCAP02658,Reg0049150,exact_name,Corfitzen,Corfitzen,1,
HCAP02659,Reg0049160,exact_name,"Corneille, Pierre","Corneille, Pierre (1606–1684)",0,
HCAP02660,,ambiguous,"Cornelius, (?)",,0,
HCAP02661,,none,"Cornelius, Søster til Peter v. C., Berlin 1845 (enten Henriette (Jette)",,0,
HCAP02662,Reg0049200,exact_name,"Cornelius, Maria","Cornelius, Maria (ca. 1816–60)",1,
HCAP02663,Reg0049210,exact_name,"Cornelius, Peter von","Cornelius, Peter von (1783–1867)",7,
HCAP02664,Reg0049220,exact_name,"Cornut, Romani","Cornut, Romani (1815–?)",2,
HCAP02665,Reg0049230,exact_name,"Correggio, Antonio Allegri","Correggio, Antonio Allegri (1494–1534)",17,
HCAP02666,Reg0049240,exact_name,"Cortes, Th.","Cortes, Th. (1819–1901)",1,
HCAP02668,Reg0049260,signature_only,"Cossel, Carl Eduard von","Gossel, Carl Eduard von (1807–1872)",2,
HCAP02669,Reg0049270,exact_name,"Costenoble, Karl Ludwig","Costenoble, Karl Ludwig (1769–1837)",1,
HCAP02670,Reg0049280,exact_name,"Coster, Laurens Janszoon","Coster, Laurens Janszoon (1436–1483)",1,
HCAP02671,Reg0049290,exact_name,Cotta,Cotta,1,
HCAP02672,Reg0049300,exact_name,"Cotta, Frk. von","Cotta, Frk. von",1,
HCAP02673,Reg0049310,exact_name,"Cotta, Heinrich Bernhard von","Cotta, Heinrich Bernhard von (1763–1844)",1,
HCAP02674,Reg0049320,exact_name,"Cotta, Wilhelm von","Cotta, Wilhelm von (1796–1874)",1,
HCAP02675,Reg0049330,exact_name,"Cotta von Cottendorf, Georg, Friherre","Cotta von Cottendorf, Georg, Friherre (1796–1863)",2,
HCAP02676,Reg0049340,exact_name,Coudére,Coudére,0,
HCAP02677,Reg0049360,exact_name,"la Cour, Niels","la Cour, Niels (1797–1876)",1,
HCAP02678,Reg0049370,exact_name,"Courländer, Anthon","Courländer, Anthon (1820–1880)",1,
HCAP02679,Reg0049380,exact_name,"Courlånder, Bernhard","Courländer, Bernhard (1815–1898)",0,
HCAP02681,Reg0049400,exact_name,"Cowan, Charlotte S. M., f. M’Caul","Cowan, Charlotte S. M., f. M’Caul (død 1870)",1,
HCAP02682,Reg0049410,exact_name,"Coyet, Gustaf Julius, Friherre","Coyet, Gustaf Julius, Friherre (1775–1862)",2,
HCAP02683,Reg0049420,exact_name,"Coyet, Julius Carl August, Friherre","Coyet, Julius Carl August, Friherre (1811–1858)",1,
HCAP02684,Reg0049430,exact_name,"Cramer, Mary Frances, f. Grant","Cramer, Mary Frances, f. Grant",6,
HCAP02685,Reg0049440,exact_name,"Cramer, Michael John","Cramer, Michael John (1835–1898)",14,
HCAP02686,Reg0049450,exact_name,"Cramer, Peter Christian","Cramer, Peter Christian (1826–1907)",1,
HCAP02687,Reg0049460,exact_name,"Cramm, Wilhelm von","Cramm, Wilhelm von (1815–1876)",1,
HCAP02688,Reg0049470,exact_name,"Cranach, Barbara, f. Brengbier","Cranach. Barbara, f. Brengbier (død 1540)",0,
HCAP02689,Reg0049480,exact_name,"Cranach, Lucas d. Æ.","Cranach, Lucas d.Æ. (1472–1553)",4,
HCAP02690,Reg0049490,exact_name,"Cranch, Christopher Pearse","Cranch, Christopher Pearse (1813–1892)",2,
HCAP02691,Reg0049500,exact_name,"Creneville, Franz Folliot von, Greve","Creneville, Franz Folliot von. Greve (1815–1888)",1,
HCAP02692,Reg0049510,exact_name,"Crillon, Louis de Balbes de Berton","Crillon, Louis de Balbes de Berton (1541–1615)",1,
HCAP02694,Reg0049530,exact_name,Crockett,Crockett,1,
HCAP02695,Reg0049540,exact_name,"Cromwell, Oliver","Cromwell, Oliver (1599–1658)",2,
HCAP02696,Reg0049550,exact_name,"Crone, Julius","Crone, Julius (1826–1866)",1,
HCAP02697,Reg0049560,exact_name,"Crone, V.","Crone, V. (1813–1887)",2,
HCAP02698,Reg0049570,exact_name,"Cronholm, Bernhard","Cronholm, Bernhard (1813–1871)",3,
HCAP02699,Reg0049580,exact_name,"Crowe, Arthur de Capel Brook Woodfall","Crowe, Arthur de Capel Brook Woodfall (1829–1895)",1,
HCAP02700,Reg0049590,exact_name,"Crowe, Catherine, f. Stevens","Crowe, Catherine, f. Stevens (1800–1876)",3,
HCAP02701,Reg0049600,exact_name,"Crowe, Frederikke, f. Hauch","Crowe, Frederikke, f. Hauch (1828–1907)",1,
HCAP02702,Reg0049620,exact_name,"Cruse, Herman","Cruse, Herman (1820–1877)",1,
HCAP02703,Reg0049630,exact_name,"Crusell, Bernhard Henrik","Crusell, Bernhard Henrik (1775–1838)",1,
HCAP02704,Reg0049640,exact_name,"Crusen, Frue","Crusen, Frue",1,
HCAP02705,,none,Crusenstierna,,0,
HCAP02706,Reg0049660,exact_name,"Crusenstolpe, Johan Fredrik","Crusenstolpe, Johan Fredrik (1801–1882)",2,
HCAP02707,Reg0049670,exact_name,"Cruz, Juan de la","Cruz, Juan de la",1,
HCAP02709,Reg0049690,exact_name,"Curtius, Ernst","Curtius, Ernst (1814–1896)",2,
HCAP02710,Reg0049700,exact_name,"Curtius, Julius","Curtius, Julius (1802–1849)",1,
HCAP02711,Reg0049710,exact_name,"Curtius, Marcus","Curtius, Marcus",1,
HCAP02712,Reg0049720,exact_name,"Curtoys y Anduaga, Don José","Curtoys y Anduaga, Don José (død 1891)",2,
HCAP02713,Reg0049730,exact_name,"Cæsar, Gaius Julius","Cæsar, Gaius Julius (100–44 f. Chr.)",3,
HCAP02714,Reg0049740,exact_name,"Caesar, Luise Elisabeth Henriette, f. von Scholten","Caesar, Luise Elisabeth Henriette, f. von Scholten (1804–1847)",1,
HCAP02715,Reg0049750,exact_name,"Caesar, W. H.","Caesar, W. H. (1795–1872)",4,
HCAP02716,Reg0049760,exact_name,"Daa, Gregers","Daa, Gregers (1658–1712)",1,
HCAP02717,Reg0049770,exact_name,"Daa, Ludvig Kristensen","Daa, Ludvig Kristensen (1809–1877)",1,
HCAP02718,Reg0049780,exact_name,"Daa, Valdemar","Daa, Valdemar (1616–1691)",2,
HCAP02719,Reg0049790,exact_name,Daae,Daae,1,
HCAP02720,Reg0049800,exact_name,"Dael, Jan van","Dael, Jan van (1764–1840)",2,
HCAP02722,Reg0049820,exact_name,Dahl,Dahl,1,
HCAP02723,Reg0049830,exact_name,"Dahl, Balduin","Dahl, Balduin (1834–1891)",7,
HCAP02724,Reg0049840,exact_name,"Dahl, Constance Maria, f. Døderlein","Dahl, Constance Maria, f. Døderlein (1817–1897)",1,
HCAP02725,Reg0049850,exact_name,"Dahl, Dagmar","Dahl, Dagmar (1849–?)",3,
HCAP02726,Reg0049860,exact_name,"Dahl, Emma, f. Freyse-Sessi","Dahl, Emma, f. Freyse-Sessi (1819–1896)",3,
HCAP02727,Reg0049870,exact_name,"Dahl, Fr. C. B.","Dahl, Fr. C. B. (1822–1920)",1,
HCAP02728,Reg0049880,exact_name,"Dahl, Hans","Dahl, Hans (1830–1921)",0,
HCAP02729,Reg0049890,exact_name,"Dahl, Hilda Charlotte, f. Hjelmstjerna","Dahl, Hilda Charlotte, f. Hjelmstjerna (1829–1895)",1,
HCAP02730,Reg0049900,exact_name,"Dahl, Ida Andrea Augusta","Dahl, Ida Andrea Augusta (1851–?)",1,
HCAP02731,Reg0049910,exact_name,"Dahl, Johan","Dahl, Johan (1807–1877)",8,
HCAP02732,Reg0049920,exact_name,"Dahl, Johan Christian","Dahl, Johan Christian (1788–1857)",15,
HCAP02733,Reg0049930,exact_name,"Dahl, Peter Waldemar Emil","Dahl, Peter Waldemar Emil (1823–1872)",1,
HCAP02734,Reg0049940,exact_name,"Dahl, Siegwald","Dahl, Siegwald (1827–1902)",10,
HCAP02735,Reg0049950,exact_name,"Dahl, William","Dahl, William (1823–1884)",2,
HCAP02736,Reg0049960,exact_name,"Dahlén, Carl","Dahlén, Carl (1770–1851)",4,
HCAP02737,Reg0049970,exact_name,"Dahlén, Johanne Caroline Elisabeth, f. Morthorst","Dahlén, Johanne Caroline Elisabeth, f. Morthorst (1770–1845)",6,
HCAP02738,Reg0049980,exact_name,"Dahlerup, Edvard","Dahlerup, Edvard (1812–1882)",1,
HCAP02739,Reg0049990,exact_name,"Dahlgren, C. F.","Dahlgren, C. F. (1791–1844)",3,
HCAP02740,Reg0050000,exact_name,"Dahlmann, F. C.","Dahlmann, F. C. (1785–1860)",1,
HCAP02741,Reg0050010,exact_name,"Dahlstrøm, Engelke Charlotte Amalie, f. de Klauman","Dahlstrøm, Engelke Charlotte Amalie, f. de Klauman (1803–1877)",2,
HCAP02742,Reg0050020,exact_name,"Dahlstrøm, Frederik (Fritz)","Dahlstrøm, Frederik (Fritz) (1815–1894)",33,
HCAP02743,Reg0050030,exact_name,"Dahlstrøm, Frederikke Charlotte Magdalene","Dahlstrøm, Frederikke Charlotte Magdalene",1,
HCAP02744,Reg0050040,exact_name,"Dahlstrøm, Mathilde","Dahlstrøm, Mathilde (1849–?)",3,
HCAP02745,Reg0050050,exact_name,"Dahlstrøm, Peter Nicolai","Dahlstrøm, Peter Nicolai (1818–1898)",2,
HCAP02746,Reg0050060,exact_name,"Dahlstrøm, Sophie, f. Ørsted","Dahlstrøm, Sophie, f. Ørsted (1821–1889)",0,
HCAP02747,Reg0050090,exact_name,"Dahn, Friedrich","Dahn, Friedrich (1811–1899)",1,
HCAP02748,Reg0050100,exact_name,"Daisenberger, J. A.","Daisenberger, J. A. (1799–1883)",2,
HCAP02749,Reg0050110,exact_name,Dal,Dal,1,
HCAP02752,Reg0050140,exact_name,Dalgas,Dalgas,1,
HCAP02753,Reg0050150,exact_name,"Dalgas, Carlo","Dalgas, Carlo (1821–1851)",1,
HCAP02754,Reg0050160,exact_name,"Dalgas, Carolina","Dalgas, Carolina (1832–1893)",1,
HCAP02755,Reg0050170,exact_name,"Dalgas, Christian August","Dalgas, Christian August (1789–1863)",4,
HCAP02756,Reg0050180,exact_name,"Dalgas, Dagmar","Dalgas, Dagmar (1830–1883)",0,
HCAP02757,Reg0050200,exact_name,"Dalgas, Federigo","Dalgas, Federigo (død 1898)",0,
HCAP02758,Reg0050210,exact_name,"Dalgas, Hanne Thomine, f. Stibolt","Dalgas, Hanne Thomine, f. Stibolt (1792–1871)",1,
HCAP02759,Reg0050220,exact_name,"Dall, Lucia Abelona, f. Studsgaard","Dall, Lucia Abelona, f. Studsgaard (1735–1829)",2,
HCAP02760,Reg0050230,exact_name,"Dalman, Vilhelm Frederik","Dalman, Vilhelm Frederik (1801–1881)",1,
HCAP02761,Reg0050240,exact_name,"Dalström, G. J. af —","Dalström, G. J. af – (1785–1867)",0,
HCAP02762,Reg0050270,exact_name,"Damböck, Marie","Damböck, Marie (1827–1892)",1,
HCAP02763,Reg0050280,exact_name,Damekvartet,Damekvartet,2,
HCAP02764,Reg0050290,exact_name,"Damgaard, A. K.","Damgaard, A. K. (1808–1906)",2,
HCAP02765,Reg0050300,exact_name,"Damgaard, Emma Augusta, f. Fritsche","Damgaard, Emma Augusta, f. Fritsche (1813–1908)",1,
HCAP02766,Reg0050310,exact_name,"Damgaard, Søren","Damgaard, Søren",1,
HCAP02768,Reg0050330,exact_name,"Dandolo, Enrico","Dandolo, Enrico (ca. 1108–1205)",1,
HCAP02769,Reg0050340,exact_name,Daniel,Daniel,1,
HCAP02770,Reg0050350,exact_name,"Daniel, Samuel","Daniel, Samuel (1562–1619)",1,
HCAP02771,Reg0050360,exact_name,"Dankwardt, Petter von, Friherre","Dankwardt, Petter von, Friherre (1662–1732)",1,
HCAP02772,Reg0050370,exact_name,"Danmark, Kongehuset, Kongefamilien","Danmark, Kongehuset, Kongefamilien",10,
HCAP02773,Reg0050380,exact_name,"Danmark, Alexandra, Prinsesse af –","Danmark, Alexandra, Prinsesse af – (1844–1925)",7,
HCAP02774,Reg0050400,exact_name,"Danmark, Berengaria (Bengerd), Dronning af –, f. Prinsesse af Portugal","Danmark, Berengaria (Bengerd), Dronning af –, f. Prinsesse af Portugal (død 1221)",1,
HCAP02775,Reg0050410,exact_name,"Danmark, Carl, Prins af —","Danmark, Carl, Prins af – (1872–1957)",3,
HCAP02776,Reg0050420,exact_name,"Danmark, Caroline, Arveprinsesse af —","Danmark, Caroline, Arveprinsesse af – (1793–1881)",25,
HCAP02777,Reg0050430,exact_name,"Danmark, Caroline Amalie, Prinsesse af -, f. Prinsesse af Slesvig-Holsten-Sønderborg-Augustenborg","Danmark, Caroline Amalie, Prinsesse af –, f. Prinsesse af Slesvig-Holsten-Sønderborg-Augustenborg (1796–1881)",51,
HCAP02778,Reg0050440,exact_name,"Danmark, Caroline Mathilde, Dronning af -, f. Prinsesse af Storbritannien","Danmark, Caroline Mathilde, Dronning af –, f. Prinsesse af Storbritannien (1751–1775)",6,
HCAP02779,,none,"Danmark, Charlotte Frederikke, Prinsesse af -, f. Prinsesse af Mecklcnburg- Schwerin",,0,
HCAP02780,Reg0050460,exact_name,"Danmark, Christian I, Konge af —","Danmark, Christian I, Konge af – (1426–1481)",1,
HCAP02781,Reg0050470,exact_name,"Danmark, Christian II, Konge af —","Danmark, Christian II, Konge af – (1481–1559)",12,
HCAP02782,Reg0050480,exact_name,"Danmark, Christian IV, Konge af —","Danmark, Christian IV, Konge af – (1577–1648)",11,
HCAP02783,Reg0050490,exact_name,"Danmark, Christian V, Konge af —","Danmark, Christian V, Konge af – (1646–1699)",1,
HCAP02784,Reg0050500,exact_name,"Danmark, Christian VII, Konge af —","Danmark, Christian VII, Konge af – (1749–1808)",2,
HCAP02785,Reg0050510,exact_name,"Danmark, Christian (VIII), Prins af —","Danmark, Christian (VIII), Prins af – (1786–1848)",42,
