entity_id,label,matched_form,nationality_key,nationality_label,category,position_index,position_type,match_type,referent_hint,description
Reg0112510,"Schmaltz, Lorentz von (1835–1906)",svenske,svensk,Svensk,national,7,embedded,single,possible_institution,"Svensk Frivillig, Sekondløjtnant 1864, senere Kontorassistent ved de svenske Statsbaner."
Reg0112580,"Schmezer, Friedrich (1807–1877)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Tenorsanger.
Reg0112710,"Schmidt, Andreas",nederlandsk,nederlandsk,Nederlandsk,national,0,leading,single,subject,nederlandsk Konsul i Kiel 1857.
Reg0112800,"Schmidt, Julian (1818–1886)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Litteraturhistoriker.
Reg0112870,"Schmidt, Valdemar (1836–1925)",danske,dansk,Dansk,national,6,embedded,single,possible_institution,"cand. theol., Orientalist, 1867 Kommitteret ved den danske Afdeling i Verdensudstillingen i Paris, 1869 tit. Professor, 1873 dr.phil., 1883 Docent i Ægyptologi ved Københavns Universitet."
Reg0112900,"Schmitt, Aloys (1788–1866)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Klavervirtuos og Komponist.
Reg0112910,Schmol,amerikansk,amerikansk,Amerikansk,national,2,embedded,single,unclear,"fra Pennsylvanien, amerikansk Turist, Piræus 22.3.1841."
Reg0112970,"Schneider, Hortense (1838–1920)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Operettesangerinde.
Reg0112990,"Schneider, Louis (1805–1878)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Skuespiller, Forelæser for Kong Friedrich Wilhelm IV af Preussen."
Reg0113030,"Schnorr von Carolsfeld, Julius (1795–1872)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Maler.
Reg0113040,"Schnorr von Carolsfeld, Ludwig (1788–1853)",tysk,tysk,Tysk,national,6,embedded,single,unclear,"Broder til J.S.v.C., tysk Maler."
Reg0113050,"Schnorr von Carolsfeld, Ludwig (1836–1865)",tysk,tysk,Tysk,national,6,embedded,single,possible_relation,"Søn af Julius S.v.G., tysk Wagner-Sanger, fra 1860 ved Dresdner-Operaen, Komponist."
Reg0113060,"Schober, Franz von (1796–1882)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Digter, Weimar."
Reg0113070,"Schober, Thekla von, f. von Gumpert (1810–1897)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Forfatterinde, g.1856 m. Franz v. S."
Reg0113130,"Scholten, Peter von (1784–1854)",Dansk,dansk,Dansk,national,3,embedded,single,unclear,"Generalmajor, Generalguvernør over Dansk Vestindien 1827–1851."
Reg0113150,"Scholtz, E. W. von (død ca. 1866)",Dansk,dansk,Dansk,national,0,leading,single,subject,Dansk Vicekonsul i Málaga.
Reg0113170,"Scholtz Hermensdorff, Henry W. von (død 1893)",dansk,dansk,Dansk,national,10,embedded,single,unclear,"Adjungeret Konsul i Málaga hos Onkelen E. W. von S., 1865 dansk Vicekonsul sst."
Reg0113190,"Schopenhauer, Adele (1797–1849)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Forfatterinde.
Reg0113200,"Schorn, Karl (1802–1850)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Maler.
Reg0113380,"Schoultz, Johanna von (1813–1863)",svensk-finsk (part: svensk),svensk,Svensk,national,0,leading,hyphen_compound,subject,"svensk-finsk Operasangerinde, g. 1842 m. Vicelandmätaren Felix Brand."
Reg0113380,"Schoultz, Johanna von (1813–1863)",svensk-finsk (part: finsk),finsk,Finsk,national,0,leading,hyphen_compound,subject,"svensk-finsk Operasangerinde, g. 1842 m. Vicelandmätaren Felix Brand."
